Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report
MD04712,X-Ray Machine,2014-09-02,11,ScanPro,Model-600,Japan,-259.50901268266625,4.436173837236512,1,0,1,abnormal sound caused operational delay; software patch initiated. quick fix stable condition
MD04850,MRI Scanner,2018-10-07,7,ScanPro,Model-550,Canada,3529.908105907499,1.2745496249663142,2,3,1,sensor misalignment caused operational delay; firmware update initiated. log cleaned minor issue
MD00036,CT Scanner,2023-02-06,2,ImagingTech,Model-350,Japan,14833.073182689956,19.13381053902985,1,3,3,software crash caused operational delay; inspection initiated. reboot failed critical malfunction
MD02833,MRI Scanner,2018-12-17,7,ScanPro,Model-500,USA,9433.00263594618,6.27530364693581,5,3,1,System performance degraded due to sensor misalignment; mitigation via system reset. minor issue low priority fault
MD04447,CT Scanner,2015-08-31,10,MedEquip,Model-400,Italy,17383.391060476006,23.59344173743698,5,1,3,software crash caused operational delay; replacement initiated. data loss high priority failure
MD01694,X-Ray Machine,2013-12-04,12,ScanPro,Model-550,USA,11021.487308994028,26.363439901358483,2,4,3,Routine check completed; data lag observed during diagnostics. reboot failed critical failure
MD02097,MRI Scanner,2019-07-18,6,ImagingTech,Model-250,Italy,10967.449344141944,2.9129768954113,5,0,2,Routine check completed; data lag observed during diagnostics. reviewed logs moderate delay
MD01777,Infusion Pump,2013-10-10,12,ImagingTech,Model-100,France,14972.39141225859,10.522746007609754,4,1,3,System performance degraded due to circuit failure; mitigation via system reset. reboot failed sensor replacement
MD01194,Infusion Pump,2022-10-30,3,ScanPro,Model-150,UK,4385.857639928394,4.020493590412806,4,2,1,data lag caused operational delay; inspection initiated. software reset temporary glitch
MD02921,Infusion Pump,2013-06-03,12,ImagingTech,Model-150,UK,9492.29532041986,6.008811518138109,4,2,1,software crash caused operational delay; software patch initiated. minor issue low priority fault
MD04277,Infusion Pump,2021-04-03,4,RescueTech,Model-600,Japan,13508.959194496809,13.504811846641108,3,1,2,Routine check completed; overheating observed during diagnostics. component issue average severity report
MD01069,MRI Scanner,2023-09-17,2,ScanPro,Model-600,Japan,4728.74159992255,1.9866835095097728,2,3,1,Routine check completed; data lag observed during diagnostics. software reset log file cleared
MD04151,MRI Scanner,2017-11-20,8,RescueTech,Model-300,USA,3894.468794137825,7.402521728371245,2,3,2,Routine check completed; battery wear observed during diagnostics. driver update average severity report
MD02540,MRI Scanner,2023-07-24,2,ScanPro,Model-250,Italy,8337.807251504853,7.687806662089397,2,2,1,battery wear caused operational delay; replacement initiated. log cleaned system check passed
MD04511,PET Scanner,2018-10-15,7,CardioSync,Model-650,UK,13084.714860788492,16.797305018637854,5,0,3,Routine check completed; abnormal sound observed during diagnostics. data loss urgent inspection needed
MD03354,CT Scanner,2016-12-29,9,ImagingTech,Model-200,Italy,12680.203550183483,4.523372262745679,3,0,2,Component replacement after detecting sensor misalignment; functionality restored. component issue component review
MD00724,CT Scanner,2020-04-09,5,MedEquip,Model-500,UK,8028.452425505386,12.281510388098914,1,3,3,Component component upgrade after detecting data lag; functionality restored. data loss hardware fault
MD02463,MRI Scanner,2017-02-14,8,MedEquip,Model-150,Canada,18108.788913057168,13.550038897409175,2,2,3,Routine check completed; data lag observed during diagnostics. critical failure system crash
MD02237,X-Ray Machine,2023-01-31,2,MedEquip,Model-250,UK,9848.445142627796,4.428294163727001,3,5,3,Routine check completed; overheating observed during diagnostics. critical failure system crash
MD01950,CT Scanner,2015-02-07,10,CardioSync,Model-400,France,10198.653728440037,25.260555339376893,1,1,3,Component component upgrade after detecting overheating; functionality restored. critical failure hardware fault
MD01146,Defibrillator,2014-12-16,11,UltraMed,Model-650,Japan,13662.467369994809,16.511218683281953,1,2,3,battery wear caused operational delay; component upgrade initiated. sensor replaced urgent inspection needed
MD01136,MRI Scanner,2014-10-01,11,RescueTech,Model-250,USA,23809.17779148156,28.81767905816212,1,3,3,Routine check completed; overheating observed during diagnostics. reboot failed emergency shutdown
MD03161,X-Ray Machine,2019-12-07,6,CardioSync,Model-300,Canada,5299.006091468992,9.839286908405343,2,3,1,Component software patch after detecting abnormal sound; functionality restored. quick fix routine reset
MD01364,Infusion Pump,2014-07-05,11,ImagingTech,Model-250,France,5707.444098556289,6.681895582440856,1,2,1,Component component upgrade after detecting abnormal sound; functionality restored. log cleaned temporary glitch
MD03097,CT Scanner,2019-03-31,6,UltraMed,Model-500,UK,9868.6969954461,16.00574808014176,3,0,2,System performance degraded due to circuit failure; mitigation via replacement. reviewed logs average severity report
MD04742,Infusion Pump,2023-11-28,2,CardioSync,Model-400,Italy,2864.1625803087973,4.027551158330419,4,1,1,Component recalibration after detecting software crash; functionality restored. minor issue low priority fault
MD04157,MRI Scanner,2018-03-17,7,ImagingTech,Model-400,Canada,19210.73666271143,5.428771342004665,2,1,3,abnormal sound caused operational delay; firmware update initiated. critical failure sensor replacement
MD01663,Defibrillator,2013-07-27,12,UltraMed,Model-250,USA,7573.163482715458,3.6103521404486743,4,2,1,Routine check completed; data lag observed during diagnostics. minor issue quick fix
MD05183,Defibrillator,2016-09-06,9,CardioSync,Model-100,Canada,2432.411231296222,18.781992298349035,3,2,3,data lag caused operational delay; component upgrade initiated. data loss critical failure
MD04827,Infusion Pump,2013-11-12,12,RescueTech,Model-500,France,4458.1414510678505,4.4192245806819725,2,2,2,System performance degraded due to data lag; mitigation via software patch. component issue driver update applied
MD03596,MRI Scanner,2013-11-21,12,UltraMed,Model-300,Canada,1763.4692410150744,1.8840393237754407,5,1,1,Routine check completed; data lag observed during diagnostics. minor issue quick fix
MD03384,X-Ray Machine,2018-08-28,7,MedEquip,Model-650,Italy,1350.112303107833,7.651270657246601,5,4,1,Routine check completed; abnormal sound observed during diagnostics. minor issue system check passed
MD02805,X-Ray Machine,2017-09-05,8,CardioSync,Model-500,UK,3186.7003919368844,6.726817805490882,4,3,3,sensor misalignment caused operational delay; inspection initiated. sensor replaced system crash
MD01813,CT Scanner,2019-07-06,6,ScanPro,Model-600,USA,7147.402875915022,14.426222198149508,5,5,2,System performance degraded due to overheating; mitigation via software patch. component issue average severity report
MD01256,MRI Scanner,2023-03-12,2,ImagingTech,Model-400,France,4867.030835669792,4.989003988252736,4,1,1,System performance degraded due to software crash; mitigation via inspection. minor issue routine reset
MD01480,Infusion Pump,2023-02-07,2,ScanPro,Model-350,USA,-1369.4693129002912,25.192469074601973,3,2,3,Component recalibration after detecting overheating; functionality restored. reboot failed hardware fault
MD00586,MRI Scanner,2019-12-04,6,ScanPro,Model-550,Canada,14268.85679868748,10.346085981190672,3,4,2,Routine check completed; overheating observed during diagnostics. component issue performance warning
MD00912,PET Scanner,2019-05-12,6,RescueTech,Model-350,Italy,12580.99771244642,27.274410189838484,3,3,3,System performance degraded due to sensor misalignment; mitigation via inspection. sensor replaced sensor replacement
MD01626,CT Scanner,2016-11-07,9,CardioSync,Model-500,France,1652.2891045828237,21.13247976413709,1,1,3,System performance degraded due to software crash; mitigation via inspection. data loss system crash
MD04889,X-Ray Machine,2018-02-18,7,ImagingTech,Model-150,Italy,5392.872263136499,12.058885591533464,5,3,1,Component replacement after detecting abnormal sound; functionality restored. log cleaned system check passed
MD01855,Defibrillator,2023-02-23,2,MedEquip,Model-650,Japan,4495.970380946346,7.182999933749215,5,4,1,System performance degraded due to sensor misalignment; mitigation via inspection. log cleaned low priority fault
MD04365,CT Scanner,2024-01-31,1,MedEquip,Model-550,France,16481.19072473154,12.09320809303776,3,1,3,Routine check completed; sensor misalignment observed during diagnostics. reboot failed critical failure
MD05154,CT Scanner,2022-08-09,3,UltraMed,Model-100,Italy,18433.97375361621,15.81927535410187,5,2,2,overheating caused operational delay; replacement initiated. component issue driver update applied
MD04302,MRI Scanner,2018-04-24,7,ScanPro,Model-550,Canada,5228.1703021932135,7.984379581186951,4,2,1,Routine check completed; software crash observed during diagnostics. software reset temporary glitch
MD04303,MRI Scanner,2019-04-25,6,UltraMed,Model-150,UK,11985.121951983489,2.2813566364230184,1,3,2,System performance degraded due to circuit failure; mitigation via inspection. moderate delay average severity report
MD00028,MRI Scanner,2013-09-01,12,RescueTech,Model-600,Japan,5969.291284536026,8.469473916343963,3,2,1,Routine check completed; battery wear observed during diagnostics. log cleaned low priority fault
MD04607,CT Scanner,2017-02-16,8,CardioSync,Model-150,France,12356.393554324985,7.73421424560102,4,1,2,Component software patch after detecting voltage spike; functionality restored. component issue moderate delay
MD01815,X-Ray Machine,2015-08-16,10,CardioSync,Model-350,UK,2860.7346288912045,2.5283960063856976,5,3,1,System performance degraded due to abnormal sound; mitigation via inspection. software reset low priority fault
MD02494,Defibrillator,2016-05-16,9,RescueTech,Model-250,France,10653.587218659788,5.003324308497473,3,5,3,Component replacement after detecting overheating; functionality restored. data loss system crash
MD01222,X-Ray Machine,2020-06-27,5,CardioSync,Model-150,USA,16319.833734136831,13.229376812401824,5,1,3,Component replacement after detecting abnormal sound; functionality restored. reboot failed critical malfunction
MD02541,MRI Scanner,2015-08-13,10,CardioSync,Model-300,France,4642.432502295688,12.060172986994818,5,1,2,System performance degraded due to software crash; mitigation via replacement. reviewed logs moderate delay
MD02959,MRI Scanner,2016-05-10,9,UltraMed,Model-100,Canada,6376.920346583026,14.218329726620867,3,1,2,System performance degraded due to abnormal sound; mitigation via recalibration. reviewed logs component review
MD04445,MRI Scanner,2019-10-01,6,ImagingTech,Model-300,USA,5853.265792878495,30.259655565267472,3,2,3,battery wear caused operational delay; system reset initiated. reboot failed critical malfunction
MD02386,Infusion Pump,2022-04-16,3,RescueTech,Model-550,Canada,6189.904411832242,9.571281829111069,2,3,1,Component inspection after detecting voltage spike; functionality restored. minor issue log file cleared
MD02338,CT Scanner,2022-09-16,3,ImagingTech,Model-400,Canada,25499.19885524041,10.724032811977626,5,0,3,abnormal sound caused operational delay; system reset initiated. reboot failed critical failure
MD00622,CT Scanner,2019-06-21,6,MedEquip,Model-300,USA,7789.356757863013,7.291163379908162,1,2,2,Component inspection after detecting battery wear; functionality restored. reviewed logs non-critical warning
MD02568,Defibrillator,2022-07-19,3,MedEquip,Model-550,France,9889.978600840312,14.93764904259027,3,2,3,Component software patch after detecting data lag; functionality restored. data loss emergency shutdown
MD04016,Infusion Pump,2015-05-15,10,ScanPro,Model-350,France,2515.5336363574675,4.866110649333414,4,0,2,abnormal sound caused operational delay; inspection initiated. moderate delay average severity report
MD04006,X-Ray Machine,2019-01-24,6,ImagingTech,Model-600,USA,6016.260277356898,18.350289626347127,1,2,3,Component software patch after detecting voltage spike; functionality restored. sensor replaced system crash
MD01371,CT Scanner,2019-03-13,6,CardioSync,Model-150,USA,5022.115783972496,8.013036240443054,4,0,1,Component software patch after detecting voltage spike; functionality restored. quick fix system check passed
MD03313,MRI Scanner,2020-08-08,5,RescueTech,Model-600,USA,4610.213202006516,5.616610742604679,3,1,2,Routine check completed; abnormal sound observed during diagnostics. moderate delay non-critical warning
MD04257,CT Scanner,2015-08-28,10,RescueTech,Model-150,UK,4067.1900297920274,3.919815138652644,1,6,1,circuit failure caused operational delay; replacement initiated. quick fix routine reset
